gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	deltaEx_95_CI_lo	deltaEx_95_CI_hi	region
BEX4	912.613194975449	113.216993882895	-125.220684860367	116.874003022647	0.290921584679825	0.596890837532744	0.255949734625898	0.0141786407501395	0.0320365490367076	-0.137211126849569	0.129191532407011	-0.390426530367311	0.116004276668172	NPX
BEX5	95.2241958666342	15.8761353361437	-30.9111959439223	18.9082224569016	0.110571469910935	0.349327564231892	0.0151585090844223	0.401014498094385	0.457387143193915	-0.324614932818281	0.205808817013801	-0.728000214165332	0.0787703485287689	NPX
BRCC3	3277.6881735071	142.457645881427	-49.6428150924719	148.660996524277	0.740315434305065	0.889874107902048	0.252373519449196	0.0151613885250106	0.0336875182465268	-0.0151456796573039	0.0453602189455633	-0.104051708790608	0.0737603494760001	NPX
BRWD3	3160.43445373746	154.877494538348	-188.157266758345	148.228670565265	0.212235170923013	0.511274023399933	0.333660676242592	0.00286615919706746	0.009474248456973	-0.0595352536218033	0.0469920148849439	-0.151639602796293	0.0325690955526868	NPX
BTK	11441.8506942914	411.133540937318	-383.131896459666	383.479835492871	0.324239291427812	0.609583774764388	0.373469156828153	0.00112799006313155	0.00419471304727046	-0.0334851333666519	0.0335371331246481	-0.0992179142909622	0.0322476475576584	NPX
C1GALT1C1	1218.01784601843	69.7899887412582	45.1333569506887	78.9355803418859	0.57093229077305	0.808820745261821	0.0608250284926314	0.254789986142288	0.314740571116944	0.0370547583504009	0.0648413574141134	-0.0900343021812613	0.164143818882063	NPX
CA5B	261.0709210771	13.7254716901308	28.5706992730159	15.2935771091778	0.0696759287368708	0.248942092633243	0.244985952892426	0.0173821036162938	0.0373819939217884	0.109436543737395	0.058862026046192	-0.00593302731314171	0.224806114787931	NPX
CASK	654.895400395679	131.886578024138	474.794426589477	156.244498803869	0.00434155259039439	0.0312739093100543	0.236444131264924	0.0202990692511542	0.0423787586120588	0.72499276419198	0.279708816107193	0.176763484621881	1.27322204376208	NPX
CCDC120	456.684369421558	21.4255607053811	-32.9136690322649	23.3195373537026	0.166475001089253	0.450239207491388	0.220818342380775	0.0267459438684654	0.0507888402183093	-0.0720709339668308	0.0511745270224119	-0.172373006930758	0.0282311389970965	NPX
CCDC22	1478.98836573475	47.6064072828078	-57.6168070606074	52.5681719099585	0.280144330596304	0.584862725280004	0.124854039178417	0.11690707860337	0.168289625247593	-0.0389569035128845	0.0355654432084053	-0.108665172201359	0.0307513651755899	NPX
CD99	2896.09908610508	408.521988939542	1263.93263264437	418.279897053207	0.00454180720625467	0.0317926504437827	0.589217996008563	1.18621357418634e-06	1.46026981373973e-05	0.436425893958006	0.157001697452313	0.128702566951473	0.744149220964539	PAR1
CD99L2	2323.17721123155	155.885548930087	-68.132888464768	151.813650999201	0.656198633858828	0.838167504034137	0.29910880705797	0.00603948869336331	0.0158536578200787	-0.0293274607444387	0.0653770497274282	-0.157466478210198	0.0988115567213206	NPX
CDK16	3412.44162508782	120.058924969463	159.645058868976	141.059216703565	0.265017668919927	0.564302297420121	0.0631075466914811	0.248516216108738	0.310210801226641	0.0467832351168404	0.0413694980528824	-0.034300981066809	0.12786745130049	NPX
CDKL5	919.142543876653	122.234941923393	-276.886520443027	141.242902764587	0.0575165938054198	0.217564444239033	0.0262958971251439	0.361918324626839	0.422238045397979	-0.301244374213391	0.158804423442137	-0.61250104415998	0.0100122957331969	NPX
CENPI	1092.75377570436	56.2375947523601	44.279432890623	60.5531660485739	0.4692331812517	0.744094499567614	0.226736112902073	0.0241222740132044	0.047578186865823	0.0405209607828456	0.0554525926767363	-0.0681661208635576	0.149208042429249	NPX
CETN2	1248.56037042943	67.1065083853893	12.3089957372666	68.9727960947505	0.859334054125931	0.929643204008962	0.275881725594627	0.00965981642137975	0.0237831342236729	0.00985855071872341	0.0552444002639047	-0.0984204737985299	0.118137575235977	NPX
CFP	532.695774486369	64.0496279462165	-101.763134858953	80.2763370163011	0.212839158236872	0.511274023399933	-0.0534253793930024	0.669490038522178	0.709222385022011	-0.191034244559333	0.152438716744629	-0.489814129378806	0.10774564026014	NPX
CHIC1	1090.41097500796	70.325342859726	6.71934627781177	55.7207490637043	0.904668538204975	0.952704035808778	0.539187452495325	8.14747539755901e-06	7.45807363315017e-05	0.00616221446025219	0.0511022316459243	-0.0939981595657594	0.106322588486264	NPX
CHM	1981.47152291245	107.499228541349	356.645658431231	117.493424848506	0.00438009934314486	0.0312739093100543	0.290239812939688	0.00724676699197702	0.0184792558295414	0.179990302311798	0.0600947062681519	0.0622046780262203	0.297775926597376	NPX
CHST7	1130.7316482538	98.7008237838268	-37.7086461306026	110.43214784605	0.734685730299521	0.88609055985449	0.08984831706042	0.182671920874683	0.241532873156525	-0.0333488906840421	0.0977077024624776	-0.224855987510498	0.158158206142414	NPX
CLCN5	444.409809378796	37.8858586737102	41.8853986297018	45.3567449854765	0.361747959682429	0.645720108033135	-0.0502699577912589	0.656924733221425	0.70006605898522	0.0942494916758249	0.102376410289772	-0.106408272492128	0.294907255843778	NPX
CLIC2	1996.80056496252	256.881987517089	175.680751834771	273.477416385598	0.524576982853777	0.785314020828922	0.172589356755165	0.0587956861112219	0.0967283868281393	0.0879811208577398	0.137424698355744	-0.181371287919518	0.357333529634997	NPX
CMC4	1605.85817848997	66.8783277812107	-133.711185996049	75.4317573431854	0.0845269671944921	0.284680446117299	0.0929054009292821	0.176032062596862	0.234490471444327	-0.0832646293346908	0.0471006869961475	-0.17558197584714	0.00905271717775824	NPX
COX7B	4723.48499595378	202.781963598521	-334.036194026238	246.999140276086	0.184462619311939	0.479275159274693	-0.054390110636473	0.673317940779607	0.711167174137041	-0.0707181655731688	0.0523797745758179	-0.173382523741772	0.0319461925954342	NPX
CSTF2	2123.61569308642	89.023264424698	-35.0410582050501	72.1498807648074	0.630064676710451	0.827372631217408	0.518785638681337	1.66864088497966e-05	0.000138535999055288	-0.0165006589088265	0.0339820585191509	-0.0831054936063623	0.0501041757887093	NPX
CTPS2	1961.24035448168	87.316230848499	45.363769834003	94.1123363200516	0.632632841777846	0.827372631217408	0.219106944316541	0.0275490776795804	0.0520371467280963	0.0231301429885128	0.0479971790128233	-0.0709443278766208	0.117204613853646	NPX
CUL4B	6392.42454554778	308.366299916225	-285.077333059273	275.803265197727	0.308020193961408	0.607661531984756	0.422480617698465	0.000317620118006732	0.00155329290586854	-0.0445961201462792	0.0431989296075981	-0.129266022177171	0.0400737818846131	NPX
CXCR3	436.435288096465	120.999472982825	208.048943385089	142.489024645285	0.15270080105333	0.432652269651103	-0.002398267120725	0.466351050159193	0.521903839833329	0.476700553460068	0.352219592202044	-0.213649847255938	1.16705095417607	NPX
CXorf21	1566.96504467544	204.431268740375	962.867817304688	223.131980955916	0.000114119190039394	0.00135801836146879	0.474133015789955	7.10805552958364e-05	0.000478787891332332	0.614479449032075	0.163412980523436	0.294190007206141	0.934768890858009	NPX
CXorf23	391.436307227189	18.5071695622663	15.9373978290676	19.1655709379189	0.410989817210649	0.688842088000948	0.347822485266511	0.00207630775086874	0.00729125060567502	0.0407151752017158	0.0489999976759203	-0.055324820243088	0.13675517064652	NPX
CXorf38	3978.71285577175	192.495630540265	742.314521780585	210.714980824782	0.00115447075565049	0.00984194449130931	0.416607329638224	0.000372473221448688	0.00174964394812081	0.186571524181179	0.0537243278708757	0.0812718415542621	0.291871206808095	NPX
CXorf40A	1432.02324103319	54.7796349083438	25.9880062230193	64.6857218087888	0.69017344109773	0.858508426731323	-0.0308842975177896	0.578937186231302	0.632050689555275	0.0181477545045073	0.0451761945368802	-0.0703975867877778	0.106693095796792	NPX
CXorf40B	1773.13630391508	71.1918359701859	81.7579978188203	78.5227455263715	0.304538077076662	0.607661531984756	0.0990172996124138	0.163288713248089	0.221650458667558	0.0461092571610536	0.0443233434186427	-0.040764495939486	0.132983010261593	NPX
CXorf56	1248.13689889681	41.7901661623682	-43.1514508524031	43.2077426065948	0.324428339510458	0.609583774764388	0.224214712196245	0.02521163233338	0.0489160475163949	-0.0345726906163446	0.0346371393898107	-0.102461483820374	0.0333161025876845	NPX
CXorf57	1066.24593489942	48.7741263271674	-282.167230678769	48.7243198020469	1.20458544654059e-06	2.047795259119e-05	0.560870968015746	3.64650451087986e-06	3.82882973642385e-05	-0.26463616079848	0.0472732986987538	-0.357291826248038	-0.171980495348923	NPX
CXorf65	36.9124790293493	2.8098037065093	0.918205631046636	2.94254013303808	0.756757906113039	0.894578054577334	0.19191360907371	0.0433736723865835	0.0751669953495646	0.0248752090130974	0.0797391613464579	-0.13141354722596	0.181163965252155	NPX
CYBB	6360.73403339916	515.89368104465	968.098113574082	619.728709822794	0.126770568581372	0.377933328489505	0.0997826404280366	0.161742352917611	0.221233793071215	0.152199118606557	0.098209261258888	-0.0402910334608636	0.344689270673977	NPX
CYSLTR1	1098.21954555891	77.1146218613761	-219.461524236268	89.9176663353004	0.0195659650619881	0.10264227574394	0.0641433964682587	0.24570303658284	0.308391349950034	-0.199833926762411	0.0830695517918758	-0.362650248274488	-0.037017605250335	NPX
DDX26B	1765.47828107426	67.7708818077365	39.0811843863427	61.257615172518	0.527415146875078	0.785314020828922	0.42545530292234	0.00029276195265864	0.00147379225197493	0.0221363155838782	0.0347078652731238	-0.0458911003514444	0.0901637315192008	NPX
DDX3X	21260.8606126397	1002.85071119558	7725.02465858453	1140.72746551853	5.7162190328031e-08	1.20040599688865e-06	0.688388700283796	1.02937166274775e-08	2.04158713111637e-07	0.363344871091059	0.0563246684949297	0.252948520840997	0.473741221341121	NPX
DHRSX	807.934887859396	59.9727140478233	521.397872878864	72.0853200469168	1.38968184518076e-08	3.10072761705958e-07	0.685328266872997	1.2202378705397e-08	2.29276273569827e-07	0.645346401936294	0.101268394531268	0.446860348655009	0.843832455217579	PAR1
DIAPH2	1609.05999588782	86.2867360732979	-105.625571483501	83.0086021210207	0.211146466367499	0.511274023399933	0.322816888832664	0.00364399707128275	0.0111636928166792	-0.0656442716576396	0.0517082221726246	-0.166992387115984	0.0357038438007047	NPX
DKC1	7913.65736489873	313.959665019335	500.872067502102	340.222847067385	0.149425835982035	0.426760187564693	0.216381052228876	0.0288711271462361	0.0534041056539186	0.0632921093758412	0.0430651263235898	-0.0211155382183947	0.147699756970077	NPX
DLG3	399.536063968325	51.5086787493816	93.0403299805414	59.0601553090118	0.123688973649046	0.377409945236834	0.224433439507063	0.0251154795418666	0.0489160475163949	0.232870917975298	0.150839704661866	-0.0627749031619601	0.528516739112556	NPX
DMD	2309.08500332226	276.280694971938	151.669834176784	301.844805248219	0.618310248865012	0.827372631217408	0.156493089893344	0.07488802419617	0.117258879991371	0.0656839544488683	0.13095655934371	-0.190990901864803	0.32235881076254	NPX
DNASE1L1	1204.15758282039	66.0750535281182	-200.713992932855	82.8183395213431	0.020377830602421	0.103926936072347	0.0503147151738708	0.285000670169365	0.346072242348515	-0.166684158117197	0.0693824975891404	-0.302673853391912	-0.0306944628424813	NPX
DOCK11	3629.06970836974	219.790086864952	-29.8945464162986	186.531398641776	0.873543727232291	0.939322622355204	0.535254570453208	9.38191602855319e-06	8.37336005548372e-05	-0.00823752333755195	0.051401653911621	-0.108984765004329	0.0925097183292251	NPX
DYNLT3	1080.57641326387	66.5217884554831	33.8198372535283	44.9845535427719	0.456921322901261	0.731483911550448	0.661329920014632	4.36492289310535e-08	6.7751194471244e-07	0.0312979599021377	0.0416747091475769	-0.0503844700271131	0.112980389831388	NPX
EBP	2940.43791284229	128.805866056098	-337.19038305545	136.568355210011	0.0182890219975062	0.0987411184347387	0.223374156085193	0.0255841035034251	0.0493704051390419	-0.114673525865919	0.0467157611242621	-0.206236417669473	-0.0231106340623654	NPX
EDA2R	895.525760344938	66.5306657672946	39.8710060903562	71.38593160717	0.579848878703113	0.809608096061809	0.169718372309856	0.0614350467493882	0.100320283752177	0.0445224558085284	0.0797825854257283	-0.111851411625899	0.200896323242956	NPX
EIF1AX	8268.20443078421	476.10210977754	5085.45079718363	481.920547497447	1.03809711182115e-12	4.63250836150189e-11	0.831972685394541	1.79486541040802e-13	1.06794491919277e-11	0.615061086086534	0.0682026008943949	0.48138398833352	0.748738183839548	NPX
EIF2S3	18659.3206456755	804.703970691934	5664.08271630998	888.121844408584	1.93829652463776e-07	3.64195715418779e-06	0.682369200867078	1.43593159305021e-08	2.56313789359462e-07	0.303552461735668	0.0493641558542435	0.20679871626135	0.400306207209985	NPX
ELF4	5132.6213966801	131.218794685481	-0.992324109599229	150.394612275348	0.994770935189516	0.994770935189516	0.0614508195544423	0.253059684876936	0.313688567712036	-0.000193336705146631	0.0293017159832506	-0.0576247000323178	0.0572380266220245	NPX
ELK1	6468.56646471573	231.595973595392	71.9219066231725	270.923320534366	0.792121288762389	0.903473802198636	0.0190995167253745	0.386952006722591	0.447061056310566	0.0111186778423762	0.0418849461026184	-0.0709758165187559	0.0932131722035083	NPX
EMD	3574.8126206903	108.917512192599	-19.786173049977	106.095442003732	0.8530761015038	0.925678322908378	0.312222647800545	0.00458207260505421	0.0129825390476536	-0.0055348839643954	0.0296790813855185	-0.0637058834800116	0.0526361155512208	NPX
ENOX2	871.456055087636	30.0690964072688	12.8341577023272	32.398325742152	0.694279666875534	0.86061750373113	0.242498871193458	0.0181910865205468	0.0386560588561619	0.0147272574760371	0.0371807067617819	-0.0581469277770554	0.0876014427291295	NPX
ERCC6L	1035.98143666264	69.2214643280982	76.7981486163078	66.9480628122577	0.258691690436006	0.564302297420121	0.423945451455921	0.00030514685275937	0.00151301981159854	0.0741308153780331	0.0648123896939469	-0.0529014684221028	0.201163099178169	NPX
F8	671.050060112885	42.2976002765453	-78.0164539261427	49.4092250909167	0.122851710218381	0.377409945236834	0.0513418718932976	0.281953095724117	0.345901220527524	-0.116260259201852	0.0739934878672234	-0.26128749542161	0.0287669770179054	NPX
F8A1	2183.95114855246	217.310542782475	-141.808125657794	225.101716432546	0.532583332532324	0.785314020828922	0.214840252473715	0.0296422388282724	0.0541312115371311	-0.0649319128551869	0.103273158999847	-0.267347304494887	0.137483478784514	NPX
F8A3	537.788498467272	99.0439386710126	-27.0910643322921	125.919460960783	0.830835043248827	0.924012805108508	-0.15839656299995	0.969740535826629	0.969740535826629	-0.0503749418395952	0.23432682035593	-0.509655509737217	0.408905626058027	NPX
FAAH2	184.943662431544	20.6929614480876	16.3389009392777	24.3293841351235	0.506028708428209	0.7687329740803	0.130398478804625	0.108441407611878	0.158662223432133	0.0883452870158523	0.131921096445105	-0.170220062016554	0.346910636048259	NPX
FAM104B	411.413976106357	16.5600403214894	20.508027361864	19.4331007057745	0.298124112837772	0.604115709211503	0.0218947217117497	0.377127203517901	0.438548572169025	0.0498476681710064	0.0472775022086617	-0.0428162361579706	0.142511572499983	NPX
FAM120C	440.726188061387	20.8987114101601	29.2464419293538	24.4412429492019	0.239073088935993	0.54018413133006	0.0168720954223307	0.394870319910937	0.453275576232169	0.0663596643938939	0.0555459543954022	-0.0425104062210944	0.175229735008882	NPX
FAM122B	2918.85356285453	59.5301003631831	65.1551759652766	67.2413286897122	0.338849342049729	0.622175450449098	0.123209509497224	0.119514789620804	0.168643398792993	0.0223221804596313	0.0230413949952677	-0.0228389537310934	0.067483314650356	NPX
FAM122C	183.557191835961	7.03314246674531	5.56602760522733	8.20766790948269	0.501896158537621	0.765713370076627	-0.00892575355616421	0.491594128420732	0.546726180206235	0.0303231246324661	0.0447295914009415	-0.0573468745133793	0.117993123778311	NPX
FAM127A	1175.73944015334	57.2560444432911	-140.082196538205	55.4289054887664	0.0159001140912969	0.0886928239155153	0.464791154121629	9.44414453096549e-05	0.000591501683781523	-0.119143912123877	0.0474995601627996	-0.212243050042964	-0.0260447742047894	NPX
FAM127B	487.208945875853	29.4460132207859	-33.0930898498264	29.0303231287066	0.261633426012354	0.564302297420121	0.343569846948604	0.00228979401107583	0.00778529963765781	-0.0679238140636666	0.059726204085323	-0.1849871740709	0.0491395459435665	NPX
FAM156A	809.106876216649	49.6074772141796	42.3970043708397	41.0451242458823	0.308338343791261	0.607661531984756	0.522240049334219	1.48169607620986e-05	0.000129015975416322	0.0523997578281455	0.050830557407966	-0.0472281346914679	0.152027650347759	NPX
FAM156B	324.086301371762	26.3182239591349	-15.8064232177719	27.5280470250576	0.569311530128669	0.808820745261821	0.213966871733545	0.0300871287456948	0.0545233754427059	-0.0487722657541153	0.0850327736792353	-0.215436502165417	0.117891970657186	NPX
FAM199X	2209.82941211231	85.8488622889355	-86.9651485525068	71.7992637427637	0.23348830202623	0.534328998867719	0.483037773999396	5.38964734833934e-05	0.000370020019876374	-0.0393537836340858	0.0325268120987137	-0.103106335347565	0.024398768079393	NPX
FAM3A	1403.13779013939	55.7113064175976	-46.9320991015345	56.283516300037	0.409715774841801	0.688842088000948	0.341397455890285	0.00240633175679104	0.00810434374692831	-0.0334479617264618	0.0401345864808358	-0.1121117512289	0.0452158277759763	NPX
FAM50A	2986.93365439933	132.28763773147	-193.614060580341	135.276730528295	0.160753086512144	0.44033124196691	0.294963528882709	0.00657941535306812	0.0171448998616447	-0.0648203418563298	0.0453803960370489	-0.153765918088946	0.024125234376286	NPX
FAM58A	779.118720633078	40.4553238083659	7.67663933507656	39.7178894414498	0.847797480329554	0.925678322908378	0.286005982878123	0.0078953842235236	0.0198496631535065	0.00985297764227621	0.0509805354747069	-0.0900688718881494	0.109774827172702	NPX
FANCB	374.576165237488	18.1255746234662	14.7179767722367	21.3240278793677	0.494371486237076	0.764028660548208	7.40844939619567e-05	0.456910619123443	0.514564955921354	0.0392923472931207	0.0569601586732821	-0.0723495637065123	0.150934258292754	NPX
FHL1	236.409474567281	125.191768220194	34.1486426301633	150.75886548599	0.822050245928419	0.919694375997493	-0.0427664975682209	0.626834150926212	0.676071878793528	0.144447013778396	0.642273572059439	-1.1144091874581	1.4033032150149	NPX
FLNA	29513.9183470668	2383.12891462081	-1395.77202764176	2542.46323637885	0.586314356427168	0.814452238305444	0.186435061501277	0.047353196023742	0.0805004332403615	-0.0472919932632555	0.0862291459038618	-0.216301119234825	0.121717132708314	NPX
FMR1	2709.04663830949	92.6288750829641	-87.4339014974958	100.767448937229	0.391162439396194	0.671370148386737	0.123276395888808	0.11940785327457	0.168643398792993	-0.032274786362503	0.0372130126039842	-0.105212291066312	0.040662718341306	NPX
FOXO4	542.613041742402	21.3240363211546	-8.05185703070922	26.2630875247454	0.760878336293122	0.894685483254738	-0.0933861309425934	0.81771401459932	0.834068294891307	-0.0148390407367535	0.0484046487320273	-0.109712152251527	0.08003407077802	NPX
FTSJ1	2730.57816032755	108.86012166196	6.72387772243417	114.409127491715	0.953451205955487	0.966994546949173	0.181760313858903	0.0509872138040742	0.0850581090096004	0.0024624373768622	0.0418993468811935	-0.079660282510277	0.0845851572640014	NPX
FTX	82.8117449619317	5.80900286088262	20.5806330082361	5.41256328273505	0.000519263434843552	0.0050101904388959	0.372614021946665	0.00115182160847026	0.00423917849715342	0.248523117315025	0.0676448490833358	0.115939213111687	0.381107021518364	NPX
FUNDC1	846.270706932295	39.0535382262031	252.022948441944	47.6794386484019	5.81643318714608e-06	8.30586659124461e-05	0.562282834406882	3.45502804046952e-06	3.73771215287157e-05	0.29780417350793	0.0579925750045115	0.184138726499088	0.411469620516773	NPX
FUNDC2	4191.31499475526	223.577729027442	-209.895590131396	261.795899813118	0.427815339664093	0.710372447721308	-0.0145232944854172	0.513562266436272	0.566951686174104	-0.0500786961595694	0.0625186167551444	-0.172615184999652	0.0724577926805137	NPX
